age,gender,height_cm,weight_kg,BMI
26,1,165.3,55.4,20.27514914
45,1,149,45.9,20.67474438
21,0,174.4,72.8,23.93527481
30,1,161.9,67.9,25.90455146
48,0,168.1,68,24.064314
29,1,163,58.9,22.16869284
58,1,160.2,57.2,22.28799519
39,1,159.8,53.7,21.0291024
26,0,183,71.1,21.23085192
26,1,160.7,70.4,27.26094494
39,0,173.9,65.5,21.65918626
26,0,186,79.3,22.92172505
21,0,178.7,65.4,20.47993827
21,0,172.8,79.5,26.62438915
43,0,175,69.5,22.69387755
33,0,184.5,108.3,31.8152775
28,0,172,68.6,23.18820984
30,0,179,68.8,21.47248837
61,1,159.6,63.1,24.77214339
26,0,183.3,77.7,23.12576398
44,1,156.3,62.1,25.41988867
54,0,174.4,74.4,24.4613248
31,0,168.1,74.4,26.32919061
51,0,166.1,70.9,25.6984524
59,0,178.9,83.6,26.12074722
27,0,182.6,74.42,22.31968799
42,1,158.1,62.1,24.84436267
21,1,172.9,68.36,22.86715142
59,1,153.4,53.3,22.65043202
27,0,178.8,66.4,20.76983519
21,0,172.6,71.7,24.06786534
22,1,165.3,51.5,18.8478372
28,1,165,76.5,28.09917355
23,0,172.5,67.5,22.68431002
27,0,176.5,70,22.47028706
26,0,179.9,82.5,25.49127874
56,1,159.5,53.9,21.18689871
22,1,158.9,52.6,20.83233495
49,0,167.7,72,25.60155657
24,1,161.1,48.1,18.53335291
39,0,171.8,70.1,23.75044214
23,0,183.2,74.4,22.16776949
21,0,177.2,70.4,22.42049641
57,0,169.9,69.5,24.07676018
21,0,175.3,80.3,26.13074026
60,1,157.5,59.4,23.94557823
44,0,185.3,82.7,24.08544479
21,0,169.5,76,26.45295464
26,1,168.5,57.58,20.28018209
24,0,161.1,53.7,20.69108214
48,1,170.1,83.5,28.85877208
63,0,163.4,56.64,21.21383274
25,0,180.9,91.2,27.86876379
49,0,171.3,71.9,24.50271251
60,0,170,74.8,25.88235294
28,0,179.7,74.1,22.94679595
21,0,171.2,65.5,22.34774871
23,0,179,86.9,27.12150058
38,0,177,75,23.93948099
28,0,181.9,78.4,23.69467
23,1,163.6,54.7,20.4371686
21,1,169.5,83.7,29.13305662
45,0,180.9,78.6,24.01847406
24,1,163.7,53.4,19.92709073
27,0,174,70.5,23.28577091
58,1,150.4,60.8,26.87867813
31,0,174.2,83.3,27.45040144
23,0,167,59.6,21.37043279
29,0,182,77.2,23.30636397
22,0,183,78.3,23.38081161
44,1,159.7,58.8,23.05512567
21,0,183.3,76.5,22.76860932
23,1,168.1,55.9,19.78228166
56,0,178,71.9,22.69284181
24,1,165.7,58.2,21.19717415
23,0,175.3,77.5,25.2195812
58,0,168.6,100.4,35.31982737
48,0,172,75,25.35154137
21,0,183,67,20.00656932
26,0,179.9,83.4,25.76936542
63,0,167.2,73.3,26.21992399
25,0,179.7,79,24.46419541
32,0,170.3,66.3,22.86042144
59,1,152.6,61.5,26.40985693
36,0,179.1,72.3,22.5396478
40,0,183.7,97.7,28.95184541
29,0,170.5,68.4,23.52920942
27,0,171.8,70.4,23.85208455
24,1,166.6,50.5,18.19455273
33,1,163.7,49.1,18.32247481
49,0,176.9,73.2,23.39135689
32,0,191.4,93.3,25.46817216
57,1,155.4,53.8,22.27820761
28,0,178.8,68.3,21.36415277
52,0,174,73.2,24.17756639
28,1,162.8,56.8,21.43085681
44,1,164.5,63.6,23.5031088
21,1,162,48.3,18.40420668
58,0,170,79.8,27.61245675
27,0,171.8,75.1,25.44448224
64,0,166.2,62.5,22.62653118
25,0,172,65.9,22.27555435
28,1,171.5,64,21.75964097
48,1,151.3,49.4,21.57988336
62,0,167.8,65.42,23.23414133
33,0,179.5,79.5,24.67392401
34,0,180.7,84.9,26.00107986
60,0,173.5,75.2,24.98152131
25,0,168.8,87.3,30.63863121
25,0,175.2,73.9,24.07555097
21,1,167.7,61.1,21.72576537
37,1,166.4,58.2,21.01920766
25,0,173.4,72.32,24.05250044
51,0,165.7,58.1,21.16075289
22,1,164.6,54.1,19.96813956
51,0,163.1,67.7,25.44958745
31,0,172.2,64.1,21.61681647
24,1,160.4,52.2,20.28905293
61,0,169,72.4,25.34925248
26,0,177.8,71,22.45922859
40,0,173.8,73.2,24.23324298
37,0,178.8,86.1,26.93197003
21,1,160.6,53,20.54872063
44,1,162.3,55.1,20.9177303
32,0,179.8,81.9,25.33404438
27,0,177,69.48,22.17753519
21,1,148,43.7,19.95069394
30,0,162.1,62,23.59530849
21,0,173.6,69.12,22.93529274
28,0,172,74.86,25.3042185
64,1,156,62.2,25.55884287
55,0,169.6,71.8,24.9616189
39,0,182.7,80,23.96695676
33,1,165.2,61.9,22.68143684
28,0,187.7,84.6,24.01274549
29,0,179.8,76.44,23.64510809
21,1,158.5,51.9,20.6589776
21,1,157.7,45.54,18.31174111
43,1,162,72.3,27.54915409
35,0,180.6,78,23.91437916
28,0,178.3,76.8,24.15786409
22,0,180.2,68.4,21.0642756
45,0,173.8,70,23.17386624
22,1,170.2,61.3,21.16125219
62,1,150.3,57.4,25.40937199
62,0,163.8,68.6,25.56797429
23,0,181.8,78.9,23.87202417
26,0,171,69.2,23.66540132
64,0,176.1,81.1,26.15183348
22,1,167.9,54.9,19.47470789
43,0,168.9,79.6,27.90318436
27,1,164.7,68.1,25.10498196
21,1,163.7,51.2,19.10612445
21,0,180.4,89.1,27.37818398
36,1,161.4,54.3,20.84456176
50,0,168.2,73.4,25.94442661
21,0,177.6,85.8,27.20203311
56,1,152,49,21.20844875
34,0,170.4,64.8,22.3170006
45,0,179.4,78.6,24.42179991
57,1,163.3,65.1,24.41229555
22,1,158.4,63.2,25.18875625
25,1,163.4,54.9,20.5621366
59,1,161.4,53.2,20.42229623
28,0,161.5,52.1,19.97527054
28,1,158.7,57.1,22.67160439
28,1,165.1,53.4,19.59057173
21,1,171.5,52.5,17.84970548
48,0,169.3,60.7,21.17750412
26,1,167,75,26.89232314
60,0,171.7,59.3,20.11472517
63,0,168.2,70.64,24.96885962
32,0,181,78.8,24.05298984
25,1,162.9,61,22.98728426
60,0,168.3,66.58,23.50582827
25,0,178,67,21.14631991
39,1,161.2,49.2,18.93367978
37,0,175.3,88.2,28.70151047
26,1,163.6,60.4,22.56681871
41,0,169,76.1,26.64472532
30,0,172.4,96.7,32.53508541
26,1,153.5,59.7,25.33713886
33,1,166.2,57.4,20.78020624
39,0,174.9,68.8,22.49100278
43,1,167,55.6,19.93617555
60,0,167,69.7,24.9919323
57,0,162.1,54,20.55075256
48,1,157.8,59.1,23.73413909
38,0,166.7,70.4,25.33386544
33,0,174.7,76,24.90163037
23,1,159.5,65.6,25.78591012
25,1,167,51.2,18.3584926
42,0,168.7,68.5,24.06913076
31,0,170.9,73.5,25.16536383
63,0,168.2,77.3,27.32294519
30,0,179.7,75.7,23.44227332
39,0,167,69.1,24.77679372
28,0,176.2,70,22.5468685
30,0,173.5,70.7,23.48661645
49,0,174.8,74.5,24.38222958
29,1,164.9,53,19.4910196
39,0,169.5,69.1,24.05130481
21,1,159.6,65.9,25.87138272
24,1,166.2,55.2,19.98375234
23,0,174.2,68.2,22.4743983
31,0,183.4,89.9,26.7276656
51,0,165.5,74.7,27.27247835
30,0,182.5,94.4,28.34302871
29,0,182.1,100.3,30.2469119
27,0,179.2,86.6,26.96757414
34,0,174.5,74.4,24.43329694
46,0,171.7,60.8,20.62352934
37,0,172.2,66.9,22.56107678
36,0,175.9,71.3,23.04399917
21,1,164.5,54.02,19.96286065
59,0,169.3,72,25.11993899
53,0,185.6,92.1,26.73644657
61,1,159.5,54.68,21.49349947
61,1,152.4,51.2,22.04448853
35,1,161.5,48.3,18.51834102
31,0,178.8,84.9,26.55661156
36,0,178.1,74.7,23.5501004
28,1,163.7,51.4,19.18075774
21,0,168.4,71,25.03653218
29,1,150.3,54.5,24.12562323
22,1,170.6,68.1,23.39855609
22,0,168.6,73.9,25.99736297
56,1,172,60,20.2812331
21,0,171.4,67,22.80621255
36,0,178.2,69.9,22.01211517
22,0,170.4,63.3,21.80040336
61,0,166,66.4,24.09638554
27,0,174,64.9,21.43612102
41,1,168.1,62.5,22.11793566
36,0,170.1,68.68,23.73677205
32,0,170.7,90.5,31.05857579
54,1,169,64.4,22.5482301
23,0,177,73.52,23.46707523
27,0,176.5,80.66,25.89219077
21,0,172,74.3,25.11492699
60,0,161.3,68.2,26.21293435
36,0,178.6,98.3,30.81701777
41,0,181.3,79.2,24.09514662
47,1,152.4,62.4,26.8667204
22,0,169.3,76,26.51549115
31,0,172.6,88.4,29.67363035
30,1,170.4,61.1,21.04272741
46,1,159.1,52.9,20.89850949
24,0,169.3,65.4,22.81727791
52,1,160.7,74.1,28.69369347
61,1,150.7,55,24.21788345
22,0,178.6,83.5,26.17722262
36,1,158.2,64.3,25.69200599
54,0,171.5,78.2,26.58756131
21,0,177,87.5,27.92939449
58,0,172.7,70.56,23.657775
60,0,163.4,75.9,28.42743476
28,1,168.5,56.2,19.79413396
28,0,178.4,77.9,24.47641215
36,0,176,80.9,26.1169938
31,0,167,69.7,24.9919323
64,0,169.9,73.8,25.56640145
24,0,170.7,89.7,30.78402484
22,0,180.7,71.8,21.98913467
58,1,156.4,59.5,24.32447459
23,1,153.6,45.3,19.2006429
30,0,176.2,83.9,27.02403239
46,0,173.3,69.3,23.07470243
46,0,171.9,64.8,21.92922343
61,0,175.4,71.2,23.14306183
28,0,182,78,23.54788069
29,1,171,71.8,24.5545638
24,1,155.6,55.9,23.08833539
25,0,170.6,60.02,20.62233975
23,0,174.6,70.3,23.06040054
56,0,172.3,71.7,24.15174979
35,1,163.8,63.2,23.55533491
50,0,179.1,102.2,31.86102359
62,0,171,72.3,24.72555658
21,1,167.4,64.62,23.05982708
21,1,158.1,56.3,22.52395521
22,0,178.2,75.7,23.83858538
37,1,148.7,38.1,17.23070466
29,0,169.7,75.2,26.1128429
27,1,164,53,19.70553242
25,1,168.6,55,19.34851101
39,0,178.1,82.3,25.94609455
33,0,174,93.5,30.88254723
53,0,168.6,65.3,22.97195943
23,1,157.6,57.3,23.06971321
63,0,166.3,72.8,26.32369686
22,0,171.5,83.5,28.38953157
21,0,180,73.4,22.65432099
52,0,166.8,71.3,25.62698043
53,0,173.4,69.8,23.21438787
23,0,176.5,66.6,21.37887312
56,1,164.4,57.9,21.42273607
34,0,170.8,84.4,28.93121774
58,0,168.1,67.2,23.78120443
45,0,175,79.1,25.82857143
33,1,168,77.6,27.49433107
22,1,152.6,47.6,20.44079984
60,0,172.6,65.2,21.88598075
64,0,155.6,59,24.36872609
55,1,156.4,54.3,22.19863816
57,0,171.9,78.1,26.43012886
61,0,160.7,58.9,22.80780763
26,1,157.2,48.32,19.55338008
41,1,154.2,46.5,19.55618808
35,0,183.2,91.5,27.26278103
52,1,153.1,46.4,19.79555121
29,0,172.6,68.5,22.99370677
23,0,171.5,67.7,23.01762021
37,0,176.9,79.6,25.43650285
24,1,163.2,55.7,20.91293012
61,0,167.9,77.1,27.34972638
49,1,158.3,54,21.54923861
28,0,174.3,74.9,24.65398024
38,0,171.6,67.16,22.80741791
60,1,148.5,55,24.94076568
29,0,172.5,72.7,24.43184205
39,0,174,82.1,27.11718853
64,1,157,56.7,23.00296158
22,0,177.7,76,24.06792983
57,0,171.7,73.8,25.03316555
31,0,178.3,80.8,25.41608618
21,0,180.4,73.9,22.70760714
36,0,178.5,79.1,24.82561652
29,1,153.2,53.3,22.70961013
38,1,159,49.5,19.57992168
61,1,160,69.2,27.03125
22,0,171,67.9,23.22082008
56,0,177.3,74,23.54042225
23,1,166.1,67.2,24.3573484
42,1,163.3,53.7,20.13733135
41,1,169.1,62.22,21.75919336
28,0,165.5,64.9,23.69456285
48,0,178.1,89.7,28.27903622
35,1,162.4,47.8,18.12407484
51,0,174,75,24.77209671
33,0,179.4,81.5,25.32285868
48,1,166.5,64.4,23.23043764
24,0,175.2,88.98,28.98839682
31,1,160.7,77.2,29.89410439
26,0,167.4,75.4,26.90670013
28,0,187.2,100.6,28.7068997
27,0,174.2,84.3,27.77993807
28,0,172.5,63.7,21.40726738
21,1,156.4,48.7,19.90927584
21,0,186.1,91,26.27535825
23,1,166,79.5,28.85034112
55,0,165.3,72.16,26.40893073
54,0,177.4,88.3,28.05779079
64,0,163.4,64.1,24.00788627
26,0,170.8,68.2,23.37806931
42,1,161.3,61,23.44558645
32,1,160.6,50.9,19.73452604
22,0,176.4,60.1,19.31422607
25,0,178.6,74,23.19897573
35,1,158.1,65.26,26.10858467
28,0,172.6,78.1,26.21618247
27,1,160.2,61.3,23.88556128
24,1,171.8,53.9,18.26175223
21,0,163.3,49.2,18.44984548
54,0,165,60.9,22.36914601
32,0,170.2,69.5,23.99195803
53,1,154.4,52.1,21.85461355
41,0,162.9,62.1,23.40180906
58,1,154.1,60.2,25.35077343
27,1,166.1,52.6,19.06542449
55,0,173.7,75.7,25.08974472
37,0,177.7,71.6,22.67452337
21,0,171.4,84.3,28.69498086
22,1,161.6,61.3,23.47349525
38,1,158.8,50.8,20.14478869
44,0,172.3,70.1,23.61279861
51,0,171.5,62.2,21.14765106
41,1,160.7,60.8,23.54354336
59,0,170.7,64.4,22.10135117
62,0,171.9,64.3,21.76001646
27,0,175.1,68.7,22.4070377
27,0,180.6,77.46,23.74881808
21,0,169,81.2,28.43037709
44,0,164.3,36.5,13.52127786
60,1,165.3,68.6,25.10605111
34,0,168.5,87.1,30.67738555
43,0,182.5,66.2,19.87614937
21,0,176.9,60.7,19.39693119
35,1,157.5,51,20.55933485
37,0,170,73.1,25.29411765
59,0,168.1,71.1,25.16136361
24,0,166.5,66.3,23.9158077
29,0,174.7,79,25.88458946
40,0,179.4,119.6,37.16090673
22,0,175.1,75.3,24.55967888
37,1,155.9,53.5,22.01210378
60,0,174.5,71.2,23.38240244
25,0,175.3,82.1,26.71648537
33,0,168.9,69.9,24.50292195
64,0,157.5,61.4,24.75182666
37,0,178.2,70,22.04360603
32,1,171,67.8,23.18662152
24,0,176.9,76,24.28610825
24,1,161.7,61.5,23.52096177
21,0,184.9,72.4,21.17701498
22,1,165,63.86,23.456382
26,0,178,70.5,22.25097841
60,1,158.9,59.4,23.52548852
22,0,174.3,66.9,22.02071132
28,0,175.2,72.8,23.71718688
26,0,170.5,86.7,29.82430492
33,0,174.2,72.8,23.99026681
21,0,175.4,72.4,23.53311343
21,0,172.6,50.2,16.85086248
42,0,176.9,69.5,22.20900689
23,1,161.7,56.7,21.68517938
29,1,167.9,65.2,23.12843268
35,0,183.1,70.8,21.11818398
27,0,168.3,66.5,23.47758456
47,0,176,71.6,23.11466942
62,1,158.7,53.1,21.08340093
63,0,166.9,56.3,20.21136855
25,0,179.1,87.3,27.21592328
27,1,172.4,63.9,21.49939977
36,0,171,69.4,23.73379843
21,1,167.1,62.3,22.31182767
59,1,153.8,54,22.82869516
37,0,180.1,76.4,23.55406846
28,1,159.1,58.4,23.07132239
43,0,170,69.3,23.97923875
28,0,175.3,85.2,27.72526862
61,0,171.7,71.4,24.21907887
22,1,162.4,67.8,25.70736975
43,0,168,60.7,21.50651927
58,1,159.5,67.32,26.46200411
22,0,181.4,77.4,23.52157482
31,1,163.8,53.1,19.79095386
44,0,177.5,84.2,26.72485618
23,1,166.1,62.6,22.69002991
21,0,173.8,63.1,20.88958513
62,1,151.3,48.4,21.14304361
24,1,153.8,59.4,25.11156468
29,0,175,73.6,24.03265306
46,0,173,72.6,24.2574092
21,1,161.6,59.1,22.63105333
39,0,178.1,67.3,21.21715872
43,1,165.6,60.4,22.02501809
22,0,179.7,67.98,21.05159499
39,0,180.8,85.9,26.27824223
25,0,167.6,59.6,21.21769641
26,0,177.1,77.9,24.83706851
30,0,173.3,59,19.64512906
56,1,152.4,50.5,21.74309904
23,0,175,93.5,30.53061224
22,1,168.2,56.2,19.86480621
47,0,174.9,76.3,24.94278361
53,0,169.7,73.9,25.66142407
32,0,177.2,85.28,27.15937406
48,1,161.4,51.9,19.92325516
52,1,155.9,48.7,20.03718605
25,1,169.6,58.3,20.2682783
52,1,164.1,63.1,23.43215315
48,0,164.4,82.4,30.48762439
56,0,163.5,70.3,26.29782379
22,0,172.6,66.5,22.32235767
56,1,149.8,55.3,24.64344983
35,1,169.9,73.7,25.53175863
31,0,181,74.9,22.86254998
25,0,181.2,70.1,21.35018445
39,0,170.7,108.8,37.33892868
25,0,174.8,67.5,22.09128183
21,0,163,61.7,23.2225526
49,0,166.5,61.4,22.1482744
44,1,166.5,58.5,21.10218326
24,1,166.9,56.1,20.13956973
47,1,156.1,63.4,26.01857168
21,0,178.8,78.9,24.67981923
29,0,176,77.6,25.05165289
21,1,155.4,66.1,27.37155247
23,0,170.8,60.3,20.67005249
22,0,168.8,60.7,21.30314908
28,0,176.4,86,27.63766126
57,0,159,62.7,24.80123413
26,1,169.6,59.4,20.65069865
39,0,174.2,77.1,25.40727432
25,1,159.9,45.7,17.87389789
21,0,173.3,61.7,20.54414344
51,1,163.3,51.34,19.25233876
51,1,161,66,25.46198063
57,1,148,54,24.65303141
42,0,169.8,78.6,27.26133843
31,0,171.2,64.1,21.87008691
61,0,171.6,79.1,26.86222092
26,0,179.7,78.2,24.21645672
26,0,174.2,64.5,21.25511276
54,0,172,69.2,23.39102217
43,0,175.1,74.4,24.2661369
24,1,171.4,57.5,19.57249584
58,0,165,61.6,22.62626263
39,1,163.7,59.6,22.24072299
25,1,162.8,57.9,21.84589101
32,0,171.5,73.2,24.88758935
29,1,158.5,51.3,20.42014549
37,1,155.3,48.3,20.02646147
21,1,160.6,57.2,22.17710981
34,0,160,61.3,23.9453125
21,0,178.5,73.2,22.97389544
23,0,170.3,76.92,26.5222265
47,1,163.7,56.8,21.19585681
38,0,175.4,76.9,24.99580695
21,0,171.1,83,28.35163266
61,1,151.1,47.8,20.93625349
26,0,168.8,74.8,26.25165652
51,1,157,47.8,19.39226743
29,0,175.9,66.1,21.3633709
29,0,175,83.8,27.36326531
22,0,175.7,69.1,22.38383647
43,0,180.2,77.6,23.89748226
54,0,171.8,65.6,22.22580606
36,0,177.8,89.7,28.37454655
39,0,181.9,95,28.7116537
37,0,175.2,73.5,23.94523675
34,0,172.2,93.4,31.49782618
36,0,170.7,71.6,24.57230968
25,0,168.7,76.2,26.77471188
23,1,166.3,53.9,19.48966017
44,1,156.9,53.9,21.89489556
53,0,177.3,88.48,28.14671027
30,1,163.6,56.3,21.03496512
22,0,172.8,65.4,21.90232767
55,1,158.4,58.1,23.15611927
61,1,145.5,47.4,22.38991037
35,0,167.7,68.8,24.46370962
50,1,160.2,49.1,19.13182804
49,1,157.6,46.9,18.88254013
30,0,160.4,63.42,24.65003327
55,1,151,51.4,22.54287093
58,1,163.8,64.2,23.92804591
25,1,163.9,56.5,21.03248272
22,1,164.4,52.4,19.38776114
60,0,176.5,69.5,22.30978501
28,0,175.1,69.6,22.70057968
46,1,158.3,57.6,22.98585452
27,1,161,51.9,20.02237568
22,0,167.8,61.74,21.92717649
25,1,166.7,58.5,21.05157853
39,0,179.1,86.1,26.84182124
41,0,172,71.02,24.00621958
29,0,186.1,82.7,23.87881458
27,0,180.9,82.3,25.14911469
62,0,180,73.1,22.5617284
47,0,176.1,80.2,25.86161585
21,0,176.2,73.3,23.6097923
41,0,172,68.3,23.08680368
22,1,172,60.5,20.45024337
22,0,185.2,71.7,20.90437517
64,1,153,53.2,22.72630185
22,1,160.6,48.2,18.68770442
30,0,186.1,93.6,27.02608277
33,1,159.5,48.7,19.14289364
21,0,176.5,78.4,25.1667215
47,0,176.4,95.9,30.81920599
27,0,167.6,61.5,21.89409949
35,0,170,61.9,21.41868512
41,0,171.3,103.2,35.16940099
29,0,179,83.4,26.02915015
29,0,161.9,57.6,21.97499505
45,0,170.5,72.3,24.87078714
27,1,172.7,72.8,24.40881547
25,0,172.4,79.6,26.7817249
46,1,168.5,57,20.07590099
21,0,185.3,72,20.96919014
25,1,156,50,20.54569362
28,0,175.5,73.3,23.79850813
25,0,174,73.96,24.4285903
26,1,159.1,55.3,21.84664603
24,0,170,75.6,26.15916955
30,0,178.5,66.7,20.93386374
22,1,166,52.1,18.90695311
22,1,164.3,53.1,19.67068094
35,0,167.2,70.2,25.11103226
24,0,178.3,86.3,27.14614155
26,1,155.5,54.66,22.60522534
35,0,175.3,73.4,23.885384
25,0,171.8,68.18,23.09993075
37,0,176.4,75.3,24.19902201
61,1,161.1,62.8,24.19739215
46,0,166.2,51.1,18.49945189
38,1,149.3,50.5,22.65540147
55,1,161.5,58.1,22.27568557
58,1,156.7,52.8,21.50284526
55,0,173.3,84.9,28.26900774
22,0,171.3,62.2,21.19706145
27,0,170.8,66.5,22.79533152
35,1,163.2,56,21.02556709
59,0,169.1,57.2,20.00363003
22,1,172.5,60.7,20.39907582
51,0,175,68,22.20408163
48,1,157.1,52.7,21.3529678
62,0,157.3,58.3,23.56194346
45,0,173.7,74.2,24.59258994
30,1,162.5,113.3,42.90650888
51,1,161.9,61.7,23.53918741
45,0,172.5,85,28.56542743
28,0,178.8,73.5,22.99070612
23,0,167.3,53.5,19.11445414
26,0,171.5,80.1,27.23355065
37,1,166.2,59.6,21.57666014
46,0,172.9,73.4,24.55308534
61,0,169.1,79,27.62739112
21,0,169.5,75.2,26.17450248
50,1,158.9,58.7,23.24825212
26,0,179,79.4,24.78074966
21,0,160.9,63.5,24.52797174
27,1,162,63.1,24.04359092
40,0,178.9,77.3,24.1523177
21,0,173.6,74.1,24.58774873
32,1,162.4,53,20.09573151
54,1,150.7,54,23.7775583
27,0,174.3,86.6,28.50513603
47,0,172.2,72.7,24.51704457
23,0,178.4,68,21.36580265
25,1,158.1,49.6,19.84348452
44,0,173.8,72,23.8359767
48,0,170,70.3,24.32525952
21,1,172.7,61,20.45244154
26,0,183.6,81,24.02921953
24,1,168.1,60.7,21.48093912
43,1,159.6,63.8,25.04695322
59,1,158.8,61.3,24.30857375
38,1,169.8,58.8,20.39397837
25,0,172.7,74,24.81115858
40,1,156.2,64.5,26.43611641
29,1,164.6,53.6,19.78359114
24,0,183.1,83.6,24.93616074
26,1,160.7,56.6,21.91718017
23,1,164,72.9,27.10440214
30,0,174,78.8,26.02721628
45,0,172.4,91,30.61729857
24,0,175,65,21.2244898
22,1,160.3,58.84,22.8984254
41,0,175.8,71.3,23.07022278
21,0,166.4,93.3,33.69574011
25,1,155.7,59,24.33743398
42,0,179.8,80,24.74631929
35,0,171,71.6,24.48616668
23,0,174.7,72,23.59101824
28,0,168.7,67.5,23.71775659
41,0,165.7,61,22.21696947
33,0,180.3,83.3,25.62439073
42,1,167.2,67.7,24.21676473
25,0,171.4,71.4,24.30393397
27,1,163.4,62.9,23.55844066
57,1,156.7,61.1,24.88302737
35,0,177.8,77,24.35719157
28,0,179.1,78.6,24.5036835
45,1,162,51.4,19.58542905
30,0,172,73,24.67550027
24,0,167.2,58.1,20.78277741
47,0,166.3,67.4,24.37111495
45,0,167.4,63.8,22.7672078
30,0,175.9,66.2,21.39569068
50,1,163.2,54.5,20.46238226
23,0,169.1,66.1,23.11608295
25,0,162.2,65.3,24.82055461
49,0,173.3,70,23.30778024
51,1,156.8,60.7,24.68860631
38,0,175.6,75.1,24.3551559
46,1,160.8,55.9,21.61920497
45,0,167.2,72.48,25.92660424
59,0,176.9,80.8,25.81996772
27,0,171.6,78.88,26.7875093
21,0,181.3,96.2,29.26708466
29,0,168.4,71.9,25.35389667
59,1,158.6,59.9,23.81334788
58,1,168.4,59,20.80500561
55,1,153.6,52.8,22.37955729
47,1,164.7,65.3,24.07276537
48,1,153.9,52.76,22.27550442
51,0,163.9,59.8,22.26092861
31,1,168.9,64.6,22.64504661
25,0,178.9,81.4,25.43335913
23,1,153.6,46.14,19.55668132
33,0,177.3,75.4,23.98578158
48,0,168.2,71.9,25.41422716
64,0,166,63.32,22.97866163
24,0,176.3,73.7,23.71170937
27,0,175.2,75.2,24.49907216
42,0,172.4,69.9,23.51812275
21,0,180.1,79.2,24.41730657
37,0,173,72,24.05693475
29,0,175,70.1,22.88979592
60,0,168.5,79.6,28.03581963
23,1,165.4,64,23.39424122
35,1,160.7,58.4,22.61419296
61,1,159.8,53.3,20.87246104
26,0,171.2,60.4,20.607695
27,0,169.3,71.02,24.77802871
58,0,167.6,68.4,24.35051065
28,1,166,61,22.13673973
50,0,172.7,78.3,26.25288807
31,1,165.3,51.2,18.73804398
24,0,162.6,58.1,21.975312
53,0,169.9,62.8,21.75569121
49,1,166.7,58.6,21.08756413
28,0,174.7,80.8,26.47436492
40,1,167.8,51.7,18.36143545
35,0,174.1,75.9,25.04057133
43,0,174.2,77.6,25.57204264
38,0,168.2,75.4,26.65135922
46,0,177.5,80.5,25.55048601
40,0,176,70.7,22.8241219
23,0,167,74,26.53375883
23,1,168.1,57.3,20.27772342
61,0,176.9,74.68,23.8642969
28,1,163,60.9,22.92144981
42,0,171.3,79.04,26.93594432
27,0,179.3,67.5,20.99632051
36,0,174.6,82.1,26.93113633
22,0,177.2,73.4,23.37591529
34,0,179.7,78.5,24.30935873
39,0,177.3,70.4,22.39521251
36,0,170.8,70.4,24.13220058
27,0,173,72.8,24.32423402
29,0,184.5,88.1,25.88112602
21,1,166.1,61.2,22.18258515
24,0,164,63.3,23.53509816
34,1,155.4,54,22.36102622
26,1,159.3,59.4,23.40749253
24,0,168.7,62.32,21.89763838
21,0,172.1,77.3,26.09863257
27,0,178.1,66.4,20.93342257
55,1,166.9,60.9,21.86274147
47,1,165.9,58.8,21.36409763
42,1,158,76.8,30.76430059
51,1,153.1,52.7,22.48330924
43,1,167,54.9,19.68518054
29,1,172,54.3,18.35451595
61,1,147.5,52.2,23.99310543
37,1,161.6,52.7,20.1803132
41,1,165,52.4,19.24701561
29,0,156.7,77,31.358316
60,0,170,65.1,22.52595156
22,0,184,80.4,23.74763705
30,1,160.3,51.5,20.04195969
33,0,180.2,68.4,21.0642756
24,0,169,67.5,23.63362627
22,0,179,84.2,26.27883025
27,1,170.8,59.72,20.47123606
48,0,174.8,74.4,24.34950175
64,1,152.7,59.8,25.64620503
32,1,156.3,61.7,25.25615348
54,0,163.7,69.4,25.89775462
32,0,173.9,77.5,25.62728145
24,1,169.4,72.8,25.3690712
40,0,170.5,70.4,24.21719799
33,0,168.3,63.8,22.52435932
28,0,166.1,71,25.73469846
58,1,150.3,66.3,29.34915266
24,0,174.9,77.3,25.26968772
31,1,162.3,46.2,17.53900435
22,1,161.2,57.9,22.28170853
50,1,166.4,67.7,24.45017798
59,0,174.5,77.4,25.41851052
29,0,176.8,79.6,25.46528531
53,1,156,54.4,22.35371466
59,1,155.4,51,21.11874699
30,0,176.3,64.7,20.81611392
26,0,179.4,77.56,24.09866159
25,1,156.1,49.7,20.39626203
34,0,176.3,79.1,25.44906664
27,0,179.2,78.26,24.37046596
36,0,166.5,75.5,27.23444165
27,0,166.1,76,27.54700116
43,1,159.6,71.9,28.22689556
60,1,154.8,47,19.61353818
21,0,168.9,64,22.4347211
25,0,176.6,68.7,22.02801373
21,0,168.6,58.9,20.72049634
47,0,173.7,66.6,22.07367237
29,1,164,53.9,20.04015467
24,0,164.9,57.4,21.10914199
33,0,174,74.7,24.67300832
36,1,162.5,57.8,21.8887574
23,0,168.6,74.3,26.13807942
29,0,175.8,75.2,24.33212838
32,0,175,59.7,19.49387755
26,0,177.5,77.84,24.70620909
58,1,155,49.4,20.56191467
60,0,177.6,69.3,21.9708729
31,0,169.6,78.9,27.42996841
25,1,164.2,56,20.77024988
25,0,174.8,70.5,23.07311658
21,0,172.9,73.6,24.61998748
45,1,160.9,80.9,31.24902226
27,0,175.9,64.9,20.97553361
37,1,160.5,74.9,29.07580478
36,1,156.1,67.6,27.74219946
25,0,171.4,73.9,25.15491205
32,0,172.2,70.5,23.77512576
23,1,163.7,58,21.6436566
